"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 05:55:39 GMT 2022","Tue Sep 13 05:55:41 GMT 2022","2256","","loginPage-GET.spec.js","","","","GET METHOD - Path Parameters -User Login with Token",""
